"AuthorID"," CitationsAll"," CitationsS2014"," hIndexAll"," hIndexS2014"," i10IndexAll"," i10IndexS2014"," CoAuthorIDs"," CoAuthorNames","Description","DescriptionURLs"
MlMKkPUAAAAJ, 124758, 69375, 148, 121, 385, 370, , , Professor of Psychology,  | Stanford University | Verified email at stanford.edu -  | Homepage | Emotion | Emotion Regulation, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://spl.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:emotion | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:emotion_regulation
vuPQD7sAAAAJ, 134888, 36703, 111, 69, 247, 172, , , Thomas D. Dee II Professor of Organizational Behavior,  | Stanford University | Verified email at gsb.stanford.edu -  | Homepage, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.jeffreypfeffer.com/
wUJ2bXgAAAAJ, 127597, 18083, 113, 48, 314, 122, , ,  Professor of Computer Science,  | Stanford University | Verified email at stanford.edu | Database Systems | Data Mining, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:database_systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_mining
duBlF_YAAAAJ, 149876, 43520, 104, 62, 213, 151, , , Professor of statistics,   | Stanford University | Verified email at stat.stanford.edu | statistics | biostatistics | astrostatistics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:statistics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biostatistics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:astrostatistics
mG4imMEAAAAJ, 134743, 86594, 121, 94, 249, 227, , , Stanford University | Verified email at cs.stanford.edu -  | Homepage | Machine Learning | Deep Learning | AI, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://andrewng.org/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:deep_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:ai
T7Q62kgAAAAJ, 127417, 40734, 68, 49, 127, 95, , , Stanford University | Verified email at stanford.edu -  | Homepage | Organizations | economic sociology | science and technology studies, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.woodypowell.com/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:organizations | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economic_sociology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:science_and_technology_studies
_EPCKe0AAAAJ, 165252, 100479, 149, 123, 1047, 817, , , PhD Physics,  | Stanford University | Verified email at stanford.edu -  | Homepage | High Energy Physics | Machine Learning | Computational Chemistry | Remote Environmental Monitoring, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://joshcogan.com/wp/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:high_energy_physics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_chemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:remote_environmental_monitoring
K5hmGHcAAAAJ, 112500, 54332, 74, 54, 134, 106, , , James Irvin Miller Professor of Accounting, Stanford Graduate School of Business | Verified email at stanford.edu -  | Homepage | executive compensation | corporate governance | and managerial accounting, http://www.gsb.stanford.edu/faculty-research/faculty/david-f-larcker | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:executive_compensation | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:corporate_governance | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:and_managerial_accounting
1zmDOdwAAAAJ, 116752, 72972, 120, 87, 331, 276, , , Professor of Computer Science and Linguistics,  | Stanford University | Verified email at stanford.edu -  | Homepage | Natural Language Processing | Computational Linguistics | Deep Learning, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://nlp.stanford.edu/~manning/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:natural_language_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_linguistics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:deep_learning
SN2zDOEAAAAJ, 103219, 27045, 153, 73, 575, 267, , , Professor of Biology,  | Stanford University | Verified email at stanford.edu | Population biology | human ecology | evolution | coevolution | conservation biology, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:population_biology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:human_ecology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:evolution | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:coevolution | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:conservation_biology
7K34d7cAAAAJ, 107166, 38941, 147, 90, 410, 297, , , Stanford | Verified email at stanford.edu | Artificial Intelligence | Robotics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:artificial_intelligence | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:robotics
S2yYRQIAAAAJ, 102392, 19467, 113, 56, 267, 172, , , Professor of Psychology,  | Stanford University | Verified email at stanford.edu -  | Homepage | Cognitive Science and Cognitive Neuroscience, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://psych.stanford.edu/~jlm/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cognitive_science_and_cognitive_neuroscience
LHr8MFgAAAAJ, 102704, 52383, 120, 68, 390, 250, , , Professor of Health Research and Policy,  | Stanford University |  School of Medicine | Verified email at stanford.edu -  | Homepage | Outcomes research | clinical trials | economic evaluation of cardiovascular interventions, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | https://med.stanford.edu/profiles/mark-hlatky | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:outcomes_research | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:clinical_trials | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economic_evaluation_of_cardiovascular_interventions
Lx1CeTkAAAAJ, 102911, 21970, 152, 61, 925, 447, , , Stanford University | Verified email at stanford.edu -  | Homepage | Organic chemistry | atalysis | synthetic methods | total synthesis, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | https://web.stanford.edu/group/bmtrost/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:organic_chemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:atalysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:synthetic_methods | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:total_synthesis
HURCElMAAAAJ, 98878, 39036, 115, 62, 641, 321, , , Raymond Professor of Economics,  | Stanford University | Verified email at stanford.edu -  | Homepage | Economics | Monetary economics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.stanford.edu/~johntayl/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:monetary_economics
nRQi4O8AAAAJ, 120718, 62719, 86, 67, 136, 129, , , The Simons Chair in Mathematics and Statistics,  | Stanford University | Verified email at stanford.edu -  | Homepage | Applied mathematics | statistics | information theory | signal processing | mathematical optimization, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www-stat.stanford.edu/~candes/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:applied_mathematics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:statistics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mathematical_optimization
UnN10MEAAAAJ, 97924, 30452, 92, 58, 200, 139, , , Professor of Sociology, emeritus,  | Stanford University | Verified email at stanford.edu | sociology of education | organization theory | globalization, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:sociology_of_education | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:organization_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:globalization
whhr40wAAAAJ, 94331, 37796, 137, 88, 316, 241, , , Director, Woods Institute for the Environment,  | Stanford University | Verified email at stanford.edu -  | Homepage | climate change | ecology | carbon cycle | leaf nitrogen, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | https://woods.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:climate_change | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:ecology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:carbon_cycle | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:leaf_nitrogen
b4cFNacAAAAJ, 96726, 22627, 80, 55, 145, 98, , , Professor of Economics,  | Stanford University | Verified email at stanford.edu -  | Homepage | Auctions | market design | game theory | mechanism design, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://milgrom.net/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:auctions | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:market_design | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:game_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mechanism_design
bAa___kAAAAJ, 91504, 13180, 139, 60, 431, 204, , , Professor of Computer Science,  | Stanford University | Verified email at cs.stanford.edu, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480
4OLlInEAAAAJ, 93206, 52358, 155, 113, 548, 443, , , Stanford University | Verified email at stanford.edu, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480
6c2khjoAAAAJ, 98241, 50313, 119, 72, 344, 265, , , Stanford | Verified email at stanford.edu, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480
G_AJnjEAAAAJ, 94145, 72282, 108, 94, 308, 292, , , Stanford University | Verified email at stanford.edu -  | Homepage | Cardiovascular medicine, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://med.stanford.edu/ingelssonlab.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cardiovascular_medicine
iopnWAMAAAAJ, 87297, 41907, 88, 75, 140, 120, , , Stanford University | Verified email at stanford.edu -  | Homepage | Population genetics and genomics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://pritchardlab.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:population_genetics_and_genomics
-95ij94AAAAJ, 87320, 24744, 148, 79, 274, 230, , , Professor of Psychiatry,  | Stanford University | Verified email at stanford.edu | Neuroscience, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:neuroscience
QRW-VLcAAAAJ, 90291, 30431, 85, 52, 189, 108, , , Professor of Education Emeritus,  | Stanford University | ; President Emeritus, Carnegie Foundation for | Verified email at stanford.edu | teaching | teacher education | higher education | professions | Jewish education, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:teaching | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:teacher_education | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:higher_education | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:professions | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:jewish_education
zorKm2EAAAAJ, 81605, 27065, 68, 46, 117, 86, , , Associate Professor of Genetics,  | Stanford University | Verified email at stanford.edu -  | Homepage | evolution | yeast | bioinformatics | genomics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.stanford.edu/group/sherlocklab/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:evolution | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:yeast | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:bioinformatics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:genomics
BFtWlhEAAAAJ, 82601, 43911, 113, 86, 285, 212, , , Professor of Physics,  | Stanford University | Verified email at stanford.edu -  | Homepage | Condensed Matter Physics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://so5.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:condensed_matter_physics
T6eMqL4AAAAJ, 87246, 21260, 150, 65, 740, 400, , , Adjunct professor  | Stanford University | Verified email at stanford.edu | chemical biology, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:chemical_biology
-UyfaYEAAAAJ, 83418, 9541, 157, 49, 453, 190, , , Stanford University | Verified email at stanford.edu, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480
NWIMAqIAAAAJ, 82255, 15808, 136, 57, 894, 304, , , Professor of Chemistry,  | Stanford University | Verified email at stanford.edu -  | Homepage | chemistry, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.stanford.edu/group/Zarelab | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:chemistry
WhhC4LwAAAAJ, 84728, 54088, 141, 123, 399, 385, , , Bioengineering and Psychiatry,  | Stanford University | Verified email at stanford.edu -  | Homepage | Neuroscience | optogenetics | psychiatry | bioengineering | neuroengineering, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.optogenetics.org/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:neuroscience | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:optogenetics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:psychiatry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:bioengineering | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:neuroengineering
BECu7wYAAAAJ, 84841, 36493, 125, 89, 460, 384, , , Professor of Electrical Engineering,  | Stanford University | Verified email at stanford.edu -  | Homepage | Nanophotonics | Photonic Crystals | Metamaterials | Plasmonics | Solar Cells, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.stanford.edu/~shanhui/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nanophotonics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:photonic_crystals | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:metamaterials | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:plasmonics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:solar_cells
rDfyQnIAAAAJ, 82311, 64669, 97, 88, 221, 215, , , Professor of Computer Science,  | Stanford University | Verified email at cs.stanford.edu -  | Homepage | Artificial Intelligence | Machine Learning | Computer Vision | Neuroscience, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://vision.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:artificial_intelligence | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_vision | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:neuroscience
aUWuwJ8AAAAJ, 80315, 27624, 134, 77, 388, 258, , , Professor of Radiology,  | Stanford University | Verified email at stanford.edu -  | Homepage | Magnetic Resonance Imaging | fMRI, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://rsl.stanford.edu/glover | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:magnetic_resonance_imaging | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:fmri
vM6tU3kAAAAJ, 79736, 29399, 134, 75, 611, 438, , , Professor of Radiology,  | Stanford University | Verified email at stanford.edu -  | Homepage | molecular imaging | positron emission tomography | nuclear medicine | early cancer detection, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | https://med.stanford.edu/profiles/sanjiv-gambhir | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:molecular_imaging | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:positron_emission_tomography | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nuclear_medicine | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:early_cancer_detection
Sl-ouYgAAAAJ, 79731, 28692, 112, 75, 285, 188, , , Senior Fellow, Hoover Institution,  | Stanford University | Verified email at stanford.edu -  | Homepage | economics | economics of education | education policy | labor economics | economic growth, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://hanushek.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economics_of_education | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:education_policy | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:labor_economics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:economic_growth
G3NBUzwAAAAJ, 79640, 40502, 121, 85, 323, 279, , , Douglas Provostial Professor,  | Stanford University | Verified email at stanford.edu | biogeochemistry | ecology | environmental science | climate change | hydrology, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biogeochemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:ecology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:environmental_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:climate_change | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:hydrology
5YAIGe0AAAAJ, 79023, 38199, 125, 76, 318, 230, , , SLAC National Accelerator Laboratory,  | Stanford University | Verified email at slac.stanford.edu -  | Homepage | Physics | Electronics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.slac.stanford.edu/~phansson | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:physics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:electronics
GljRwkUAAAAJ, 78509, 20693, 141, 73, 436, 295, , , Stanford University | Verified email at stanford.edu | immunology, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:immunology
fXsieHkAAAAJ, 76794, 11258, 120, 51, 287, 190, , , Professor of Molecular and Cellular Physiology,  | Stanford University | Verified email at stanford.edu -  | Homepage | structural biology | neuroscience, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://atbweb.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:structural_biology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:neuroscience
7de84zoAAAAJ, 66471, 42565, 105, 86, 368, 309, , , Stanford University | Verified email at stanford.edu -  | Homepage | Biology | Medicine | Genomics | Regulatory RNAs, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://changlab.stanford.edu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:medicine | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:genomics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:regulatory_rnas
uOEjwMQAAAAJ, 66424, 17669, 119, 64, 304, 203, , , Stanford University | Verified email at stanford.edu -  | Homepage | cosmology and particle physics, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://www.stanford.edu/~alinde/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cosmology_and_particle_physics
0jeEp_sAAAAJ, 66451, 14617, 84, 49, 123, 86, , , Albert Ray Lang Professor of Psychology Emeritus,  | Stanford University | Verified email at stanford.edu -  | Homepage | Cognitive science | Language use, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://web.stanford.edu/~clark | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cognitive_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:language_use
MzD8rjoAAAAJ, 67442, 17628, 80, 45, 220, 128, , , Thomas Kailath and Guanghan Xu Professor,  | Stanford University | Verified email at stanford.edu -  | Homepage | Information theory | computational genomics | machine learning | blockchains, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | https://web.stanford.edu/~dntse | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_genomics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:blockchains
ld4yICMAAAAJ, 73838, 12046, 112, 43, 420, 124, , , stanford university | Verified email at stanford.edu -  | Homepage | information theory, /citations?view_op=view_org&hl=en&oe=ASCII&org=8539678734835078480 | http://web.stanford.edu/~tkailath/cgi-bin/index.php | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory
