"AuthorID"," CitationsAll"," CitationsS2014"," hIndexAll"," hIndexS2014"," i10IndexAll"," i10IndexS2014"," CoAuthorIDs"," CoAuthorNames","Description","DescriptionURLs"
x-G741IAAAAJ, 31894, 16889, 93, 64, 336, 267, , , Tsinghua University | Verified email at tsinghua.edu.cn | Land Cover | Land Change Science | Urban Science | Climate and Health | Sustainability Science, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:land_cover | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:land_change_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:urban_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:climate_and_health | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:sustainability_science
qkcc0OYAAAAJ, 36798, 31658, 101, 91, 323, 287, , , Tsinghua University | Verified email at mails.tsinghua.edu.cn -  | Homepage | Lithium-Sulfur Batteries | Graphene | Carbon Nanotubes | Electrocatalysis | Lithium Metal, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.flotu.org/TeacherInfo.aspx?m=20120710173622197347&n=0 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:lithium_sulfur_batteries | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:graphene | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:carbon_nanotubes | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:electrocatalysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:lithium_metal
H5msNWsAAAAJ, 44652, 29974, 94, 75, 475, 348, , , Professor of Chemical Engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Carbon nanotubes | Chemical Engineering | fluidization | catalysis | graphene, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.chemeng.tsinghua.edu.cn/scholars/weifei/index.htm | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:carbon_nanotubes | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:chemical_engineering | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:fluidization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:catalysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:graphene
0Y3HEBUAAAAJ, 33411, 17998, 81, 66, 509, 354, , , PhD,  | Tsinghua University | Verified email at tsinghua.edu.cn | Signal Processing | Radar Systems, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:radar_systems
WYyB7wYAAAAJ, 37905, 15157, 86, 51, 810, 397, , , Tsinghua University | Verified email at tsinghua.edu.cn | cloud precipitation convection GCM model, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cloud_precipitation_convection_gcm_model
RekkftIAAAAJ, 43424, 29039, 85, 68, 774, 611, , , Professor at  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Vehicle dynamic control | New energy vehicle | Vehicle safety | Vehicle electronics | Intelligent vehicle, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.dae.tsinghua.edu.cn/publish/dae/4364/2010/20101220091233331771634/20101220091233331771634_.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:vehicle_dynamic_control | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:new_energy_vehicle | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:vehicle_safety | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:vehicle_electronics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:intelligent_vehicle
0-SZSzgAAAAJ, 31446, 20110, 57, 51, 950, 614, , , Tsinghua University |  （清华大学，多伦多大学） | Verified email at tsinghua.edu.cn -  | Homepage | 需求工程，服务计算，, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.thss.tsinghua.edu.cn/publish/soft/3641/2010/20101214150116634447726/20101214150116634447726_.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:%E9%9C%80%E6%B1%82_%E5%B7%A5%E7%A8%8B_%E6%9C%8D%E5%8A%A1_%E8%AE%A1%E7%AE%97
1Ah2Q0cAAAAJ, 27678, 15007, 67, 52, 611, 398, , , Professor, Department of Civil Engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Concrete | Fiber Reinforced Concrete | Fracture Mechanics of Concrete, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.tsinghua.edu.cn/publish/ceen/3155/2010/20101218204058545348620/20101218204058545348620_.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:concrete | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:fiber_reinforced_concrete | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:fracture_mechanics_of_concrete
JUtMTT0AAAAJ, 24518, 16331, 80, 65, 272, 230, , , Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Nanomaterials, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://cnmm.tsinghua.edu.cn/zhuhw/index_e.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nanomaterials
PAxVoA0AAAAJ, 22358, 17238, 76, 69, 197, 193, , , Professor, Department of Earth System Science,  | Tsinghua University | Verified email at tsinghua.edu.cn | atmospheric chemistry | emissions | satellite remote sensing | air quality, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:atmospheric_chemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:emissions | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:satellite_remote_sensing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:air_quality
IBF9kPwAAAAJ, 28265, 17552, 77, 49, 159, 123, , , Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Distributed Computing | Energy Internet | Gravitational Waves, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.mit.edu/~caoj | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:distributed_computing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:energy_internet | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:gravitational_waves
mWS1pY4AAAAJ, 25999, 16472, 63, 53, 626, 426, , , computer science,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | text mining | natural language processing | opinion mining, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.qanswers.net/faculty/hml | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:text_mining | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:natural_language_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:opinion_mining
f2p7pEkAAAAJ, 24061, 10982, 66, 47, 554, 274, , , Tsinghua University | Verified email at tsinghua.edu.cn | Active Magnetic Bearing | Mechanical Design | Nuclear Safty, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:active_magnetic_bearing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mechanical_design | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nuclear_safty
nlpr-DMAAAAJ, 26695, 18204, 78, 58, 525, 451, , , Tsinghua University | Verified email at mails.tsinghua.edu.cn | Accelerator, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:accelerator
T4e_ARMAAAAJ, 27395, 15729, 77, 53, 546, 436, , , Professor, Electronic Engineering,  | Tsinghua University | , China | Verified email at tsinghua.edu.cn -  | Homepage | SAR | polarization | classification | detection | target, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | https://www.tsinghua.edu.cn/publish/eeen/3784/2010/20101219124009723479372/20101219124009723479372_.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:sar | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:polarization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:classification | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:detection | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:target
66fXQKgAAAAJ, 27658, 25614, 56, 49, 134, 120, , , Department of Compuer Science and Technology,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | High Performance Computing | Energy Efficient Computing | Parallel Computing | Performance Optimization | MPI， Computational Scien, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://hpclab.cs.tsinghua.edu.cn/~duzh | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:high_performance_computing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:energy_efficient_computing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:parallel_computing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:performance_optimization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mpi_computational_scien
rlsV8SUAAAAJ, 22467, 13805, 65, 46, 524, 375, , , Department of Automation,  | Tsinghua University | Verified email at mails.tsinghua.edu.cn | Modeling and optimization | complex system | machine learning, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:modeling_and_optimization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:complex_system | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning
qKvXbEoAAAAJ, 21263, 14496, 65, 50, 237, 197, , , Professor of Chemistry,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | theoretical actinide chemistry | computational catalysis | physical inorganic chemistry | cluster chemistry, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.junlilab.org/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:theoretical_actinide_chemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_catalysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:physical_inorganic_chemistry | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cluster_chemistry
sXJuK9MAAAAJ, 20914, 7694, 65, 37, 101, 75, , , Professor of Mathematics,  | Tsinghua University, Beijing | , China | Verified email at tsinghua.edu.cn -  | Homepage | Uncertainty Theory | Mathematics, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://faculty.math.tsinghua.edu.cn/~bliu | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:uncertainty_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mathematics
xwR1hoEAAAAJ, 20872, 13273, 63, 50, 388, 289, , , Lab of Broadband Network Switching Technology and Communication,  | Tsinghua University | Verified email at mails.tsinghua.edu.cn | Switching Theroy and Technology | Network Processor, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:switching_theroy_and_technology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:network_processor
5mUoFN0AAAAJ, 20039, 15452, 67, 62, 422, 312, , , Tsinghua University | Verified email at tsinghua.edu.cn | Intelligent vehicle | Traffic environment perception | Advanced Driver Assistance Systems | Driving behavior analysis., /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:intelligent_vehicle | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:traffic_environment_perception | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:advanced_driver_assistance_systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:driving_behavior_analysis
lC7bVMwAAAAJ, 19347, 8416, 66, 48, 304, 181, , , Professor of Automation,  | Tsinghua University | Verified email at mail.tsinghua.edu.cn -  | Homepage | Scheduling | Optimization, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://cfins.au.tsinghua.edu.cn/personalhg/wangling/homepage_wangling.htm | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:scheduling | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:optimization
JGWdlSgAAAAJ, 18299, 11243, 72, 55, 340, 241, , , Professor of Environmental Science and Engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287
MLEzuyAAAAAJ, 18238, 11468, 65, 51, 242, 165, , , Tsinghua University, Beijing | , China | Verified email at phys.tsinghua.edu.cn | Computational Condensed Matter Physics | Computational Material Science | Material Physics and Chemistry, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_condensed_matter_physics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_material_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:material_physics_and_chemistry
61DNIX0AAAAJ, 18115, 13340, 48, 42, 116, 109, , , Tsinghua University | Verified email at mail.tsinghua.edu.cn | Materials for Clean Energy | Flexible Electronics | Nanofibers, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:materials_for_clean_energy | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:flexible_electronics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nanofibers
2qu2fYMAAAAJ, 16659, 6293, 55, 37, 492, 146, , , Tsinghua University | Verified email at mail.tsinghua.edu.cn -  | Homepage | Electrical Engineering, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.tsinghua.edu.cn/publish/eeaen/1699/2010/20101216113731526710440/20101216113731526710440_.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:electrical_engineering
CAlO2UsAAAAJ, 14888, 11660, 69, 62, 209, 181, , , Tsinghua University | Verified email at tsinghua.edu.cn | Environmental Engineering, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:environmental_engineering
-goooIUAAAAJ, 17425, 8191, 51, 35, 235, 136, , , Tsinghua University | , China | Verified email at tsinghua.edu.cn | quantum communication | quantum computation | quantum information | quantum secure direct communication | quantum algorithm, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:quantum_communication | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:quantum_computation | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:quantum_information | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:quantum_secure_direct_communication | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:quantum_algorithm
bPE4qTYAAAAJ, 16323, 8860, 45, 35, 88, 64, , , Professor, School of Life Sciences,  | Tsinghua University | , China | Verified email at mail.tsinghua.edu.cn -  | Homepage | Plant virology | Plant immunity | Plant-virus interactions | Plant-microbe interactions | Autophagy, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://life.tsinghua.edu.cn/english/faculty/faculty/685.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:plant_virology | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:plant_immunity | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:plant_virus_interactions | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:plant_microbe_interactions | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:autophagy
DmtqZ5oAAAAJ, 14979, 6906, 46, 40, 118, 87, , , Professor of Computer Science,  | Tsinghua University |   | Verified email at mail.tsinghua.edu.cn -  | Homepage | Databases, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://dbgroup.cs.tsinghua.edu.cn/fengjh | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:databases
i6ziL8oAAAAJ, 17291, 4876, 55, 29, 198, 78, , , Professor, Department of Electronic Engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Image Engineering (Processing-Analysis-Understanding), /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://oa.ee.tsinghua.edu.cn/~zhangyujin/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:image_engineering_processing_analysis_understanding
7t2jzpgAAAAJ, 17604, 7537, 64, 40, 256, 137, , , Department of Computer Science,  | Tsinghua Univerisity | Verified email at tsinghua.edu.cn | Multimedia Content Delivery | Multimedia Big Data, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimedia_content_delivery | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimedia_big_data
uoR2PUkAAAAJ, 17448, 14547, 68, 61, 274, 254, , , Professor, Graduate School at Shenzhen,  | Tsinghua University | Verified email at mail.sz.tsinghua.edu.cn | Lithium ion/S/O2 batteries and supercapacitor, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:lithium_ion_s_o2_batteries_and_supercapacitor
68qp0DwAAAAJ, 17712, 9037, 54, 38, 279, 188, , , Associate Professor, School of Software,  | Tsinghua University | Verified email at tsinghua.edu.cn | Big Data | Workflow | Information System, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:big_data | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:workflow | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_system
Hpg2NCcAAAAJ, 15134, 8879, 55, 39, 253, 177, , , Professor of Solid Mechanics and Biomechanics,  | Tsinghua University | Verified email at tsinghua.edu.cn | Biological materials | Nanomechanics | Damage and fracture mechanics, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biological_materials | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nanomechanics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:damage_and_fracture_mechanics
2XzTffYAAAAJ, 14665, 8403, 65, 49, 179, 157, , , Tsinghua University | Verified email at tsinghua.edu.cn | Analytical Instrumentation | Mass Spectrometry, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:analytical_instrumentation | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mass_spectrometry
4h-LHsYAAAAJ, 16657, 8174, 68, 47, 275, 181, , , Professor of Structural Engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn | Civil Engineering | Structural Engineering | Steel-Concrete Composite Structures | Structural Fire Engineering | Steel Structures, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:civil_engineering | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:structural_engineering | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:steel_concrete_composite_structures | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:structural_fire_engineering | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:steel_structures
AgT4P6gAAAAJ, 14814, 10758, 67, 55, 251, 228, , , Professor, School of Environment,  | Tsinghua University | Verified email at tsinghua.edu.cn | Emerging Contaminants, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:emerging_contaminants
n1zDCkQAAAAJ, 14342, 9394, 60, 50, 189, 158, , , Professor,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Social networks | Data mining | Machine learning | Data Science | Big Data, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://keg.cs.tsinghua.edu.cn/jietang/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:social_networks | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_mining | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:big_data
_1f_6TEAAAAJ, 14461, 8308, 52, 38, 307, 212, , , associate professor of chemical engineering,  | Tsinghua University | Verified email at tsinghua.edu.cn -  | Homepage | Microfluidics | Functional Materials, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | http://www.chemeng.tsinghua.edu.cn/scholars/xujh/xujhen.htm | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:microfluidics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:functional_materials
npBqkNAAAAAJ, 14917, 13571, 40, 35, 47, 41, , , Computer Science and Technology,  | Tsinghua University |  & ICER, Michigan State University | Verified email at tsinghua.edu.cn | Parallel computing | machine learning | algorithms | numerical linear algebra, /citations?view_op=view_org&hl=en&oe=ASCII&org=15442380624744264287 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:parallel_computing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:algorithms | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:numerical_linear_algebra
