AuthorID,AuthorName,Count_cited
QMDxWQ4AAAAJ,David Robert McIlwain,2300
_BBtmecAAAAJ,Helen Tran,2282
KIJZBuEAAAAJ,William L. Fitch,2275
LVwIUfkAAAAJ,Tania Tudorache,2271
8SPtOLoAAAAJ,David Lentink,2271
yUkK-mgAAAAJ,Scott Sutherland,2271
rpavyzsAAAAJ,"Xuefeng Bruce Ling, Ph.D.",2270
3zd2A2UAAAAJ,Nicole M. Ardoin,2269
QSTd1oUAAAAJ,Yixuan (Sharon) Li,2267
m4sjEtIAAAAJ,Joshua Jennings,2267
NCDF_3cAAAAJ,Darren R. Hardy,2261
1OwLa58AAAAJ,Tushar J. Desai,2260
iT7_PykAAAAJ,Arun G. Chandrasekhar,2255
ZCAQ2DsAAAAJ,Jukka Pajarinen,2252
KhFovc0AAAAJ,Tara Chang,2251
9uDSsx8AAAAJ,Chun Liu,2249
_koixUEAAAAJ,Stefan Wager,2243
9Tl9TMIAAAAJ,Michelle Y. Cheng,2240
VEMio4gAAAAJ,Daniel J O'Shea,2232
-8I-PecAAAAJ,"Fatih Inci, PhD",2218
rPPjQ5gAAAAJ,Patricia Bromley,2212
a8XC8NMAAAAJ,June-Wha Rhee,2208
NnpysTEAAAAJ,Zhihai Ma,2204
24iR-MYAAAAJ,U. Serdar Tulu,2193
TtCqHPkAAAAJ,"Arash Momeni, MD",2189
gcFukoAAAAAJ,Yilei Wu,2183
SWqd2rgAAAAJ,Aaron Sidford,2183
JIHQunIAAAAJ,Graham Walmsley,2182
g9SXWygAAAAJ,Christopher Hahn,2182
APk5-YIAAAAJ,Yan-Kai Tzeng,2180
sqji2fsAAAAJ,Brian Hsueh,2179
m1T0S5AAAAAJ,Yu-Cheng Chiu,2178
I-mFNaEAAAAJ,John WF To,2177
1Fjfme8AAAAJ,Michaela Burke Stevens,2176
84eeuQ0AAAAJ,Jiangbin Ye,2175
yg-BoioAAAAJ,Joseph Felter,2175
HRcmArQAAAAJ,Jehnna Ronan,2171
xpuyBCMAAAAJ,"Aya Kamaya, MD",2163
XrzHDx4AAAAJ,Robin Meyers,2163
IEN324AAAAAJ,Hyun Soo Han,2162
13Tv6dkAAAAJ,Ayfer Ozgur,2161
MrR_q4cAAAAJ,Jake D Koralek,2161
xo7GHUoAAAAJ,"Jenna Bollyky, MD",2157
ASqmqfcAAAAJ,Ting Chia Chang,2152
o4isi0oAAAAJ,Kay Chang,2151
6eGopekAAAAJ,Helen W Wilson,2149
w8wCqQsAAAAJ,Yu Xin Wang,2136
e8j_fW0AAAAJ,Maria Spasojevic,2131
Nn990CkAAAAJ,Pang Wei Koh,2131
6AJit0sAAAAJ,Agostino Marinelli,2128
KipMyIAAAAAJ,Thomas L. Cherpes,2127
J7Z9G_AAAAAJ,George Shillinger,2126
0D76s_oAAAAJ,Heather Elspeth Moss,2123
ckMR5bsAAAAJ,Peyman Kazemian,2121
SRciOiwAAAAJ,Lauren O'Connell,2121
V38OlbwAAAAJ,Walter Greenleaf,2121
X726CBsAAAAJ,Rebecca D Silverman,2097
619TikUAAAAJ,Yuxin Liu,2093
gvosjlAAAAAJ,Ramon Saldivar,2090
szU4z5UAAAAJ,Sur Herrera Paredes,2090
9ZC8Es8AAAAJ,Alex Contryman,2088
P9DoZBoAAAAJ,Monika Schleier-Smith,2087
uIGMjboAAAAJ,Aykutlu Dana,2084
WXPvfugAAAAJ,Anna Petrovskaya,2082
c7LEn9gAAAAJ,Young-Jun Jeon,2082
1zlJQsMAAAAJ,Thomas Sheehan,2082
6D-9TXoAAAAJ,Jiale Liang,2079
3wDxVIsAAAAJ,Emily Schneider,2076
dHLpKNUAAAAJ,Gunilla Jacobson,2073
plgiHpEAAAAJ,Stefan Fischer,2070
QcaiI4QAAAAJ,David Plank,2062
1n1hBzIAAAAJ,Zeshaan N Maan,2052
PI5iZUIAAAAJ,Shuchi Grover,2047
t9iq5TwAAAAJ,Itai Ashlagi,2045
GQVr5j0AAAAJ,Theodore Leng,2044
V4fQQg4AAAAJ,Eun Young Choi,2039
SxGa2xwAAAAJ,Jacob Leverich,2039
xuvTO7wAAAAJ,"Ming-Chih Kao, PhD, MD",2037
uZx2FBsAAAAJ,vici varghese,2037
Tf0lIrUAAAAJ,R Jeremy Nichols,2037
U0olNbAAAAAJ,Steven C Bagley,2035
IcqahyAAAAAJ,Ranjay Krishna,2035
FS5W6jEAAAAJ,Patrick Kirchmann,2034
GIejbKQAAAAJ,Katarzyna Wac,2030
oAAmy2wAAAAJ,Kevin A. Bush,2029
1byRvOsAAAAJ,Snehashis Choudhury,2027
cx-Jee0AAAAJ,Perrine Hamel,2020
g0OMhNcAAAAJ,Kelly McGonigal,2018
6_wqtu4AAAAJ,Erin Mordecai,2017
5AAGZsQAAAAJ,Özgür Burak Aslan,2011
3n-2t9gAAAAJ,"Andrew Wentland, MD, PhD",2008
Kna4WTsAAAAJ,Benjamin E. Feldman,2007
s26IVdAAAAAJ,Fan Zhao,2006
-1HhQ5IAAAAJ,Donna Zulman,2004
uYdSzugAAAAJ,Juan Blanch,2002
Tw2m5kUAAAAJ,Serena Yeung,2000
No8cy_cAAAAJ,Cindy van Velthoven,2000
pvMKZY4AAAAJ,RakeshGnana David Jeyasingh,1999
UxNkmQQAAAAJ,Emily McMilin,1993
K5OjZF0AAAAJ,Sally A Kim,1990
yRDhqycAAAAJ,Christian Schwantes,1984
hdkdN6oAAAAJ,Audrey Ellerbee Bowden,1982
nMopu88AAAAJ,Dr Aymeric ROBERT,1978
oDwer4MAAAAJ,Gireesh Bogu,1978
PosYR9kAAAAJ,"Mitchell R. Lunn, MD, MAS, FASN",1976
vGDyc_kAAAAJ,"Paul Kalanithi, MD",1973
wP0IgaAAAAAJ,Kevin Tang,1972
Km5y5nIAAAAJ,Peyton Greenside,1972
bPfJ2zoAAAAJ,Jennifer A. McNab,1970
xbf0u7gAAAAJ,Adrian Swartz,1964
6fqNXooAAAAJ,Zhitao (Rex) Ying,1963
hHYRga0AAAAJ,Neil Patel,1960
855SY9YAAAAJ,Lester Carter,1960
Ifl1VQEAAAAJ,David E. Broockman,1956
LqJydw8AAAAJ,Tejaswini Mishra,1956
NIJgS10AAAAJ,Ru-Yi Zhu,1956
m839zHUAAAAJ,Xiaoyun Yu,1948
Te2ZTYgAAAAJ,Nagaphani Aetukuri,1945
PCtRSvUAAAAJ,Raghunandan Keshavan,1939
0441NHsAAAAJ,Nicholas R. Wall,1939
HNejWrcAAAAJ,Alex Gia Lee,1936
lTmbFLAAAAAJ,Yongtao Meng,1933
k3rNrDcAAAAJ,Adam Bonica,1917
eT6jm7YAAAAJ,Xin Li,1904
Tnvl5EcAAAAJ,Bo Wang,1903
SlDkd9AAAAAJ,Xiwen Gong,1903
Yum1ah0AAAAJ,Aitor Lewkowycz,1902
T-7aDjwAAAAJ,Naoji Matsuhisa,1902
gh9TUQEAAAAJ,Ava Carter,1897
lwq1iEYAAAAJ,Sunil Sandhu,1896
v5VMHjQAAAAJ,"Valerio Napolioni, Ph.D",1891
be87OS8AAAAJ,Sunil Bodapati,1888
9RvHboEAAAAJ,Heidi L. Williams,1884
ujzlHAcAAAAJ,hamid partovi,1884
CuF-980AAAAJ,Haodi Wu,1879
pf0ddDMAAAAJ,Tomas Sarmiento,1873
fWhLpAQAAAAJ,Georgi L. Dakovski,1872
eGBx87EAAAAJ,nathan witthoft,1871
Q_BR1a8AAAAJ,Hang Xu,1870
0ret4cUAAAAJ,Subarna Sinha,1869
wJIy5UgAAAAJ,Willem Velema,1867
wbwrhwkAAAAJ,Chun Liu,1863
jNvN3ecAAAAJ,Ju-Hyung Kang,1860
rjnJnEkAAAAJ,Jeannette Bohg,1856
gaVfCmUAAAAJ,Srividya Swaminathan,1855
Ggcq9zMAAAAJ,Maged Abdelsamie,1854
b0vvBiwAAAAJ,Marjoke F. Debets,1853
QejrHrwAAAAJ,Mike Dunne,1849
LoGxS40AAAAJ,Christopher B. Anderson,1845
jzVzgBwAAAAJ,Rie Nygaard,1842
ONueJ10AAAAJ,Peter Blisniuk,1839
C89DjrAAAAAJ,Gireesh Shrimali,1837
aU0l6NAAAAAJ,Raphael Pfattner,1835
dZz15xkAAAAJ,Yihong Chen,1834
KO3WBj0AAAAJ,Daniel A. Abrams,1833
ub1C4j4AAAAJ,Christoph Bannwarth,1831
oeSqx00AAAAJ,Will (Youzhi) Zou,1830
jlUCCNoAAAAJ,Yuan Sun,1825
bN-4gwsAAAAJ,"Marc L. Melcher, MD PhD",1825
fizPmUgAAAAJ,Brice Gaudilliere,1823
kyxpmt8AAAAJ,David Varodayan,1823
4qT6m7wAAAAJ,Sam Vaziri,1820
KjrvxggAAAAJ,Shuang Wang,1820
VajMetgAAAAJ,Nima Aghaeepour,1819
0cbmT2YAAAAJ,Tao Wang,1817
TfrqmogAAAAJ,XINYI JIANG,1815
O3IrDzwAAAAJ,Stephen E. Richardson,1812
SWSTwiQAAAAJ,LAKSHIKA TENNAKOON,1809
kLDZaSkAAAAJ,Pooya Azadi,1806
dmqDnIYAAAAJ,Emma Seppälä,1806
xyFwrKsAAAAJ,Tulio A Valdez,1801
gIMMOQkAAAAJ,"Detlef Obal, MD, PhD, DESA",1792
dYaD76QAAAAJ,John Chowning,1792
a8IRo5IAAAAJ,Lawrie Skinner,1786
rUuRMNIAAAAJ,Jacob Mattingley,1785
JQsD7OUAAAAJ,William R. Shirer,1784
Tg7FD7sAAAAJ,Samyuktha Challa,1782
UeXRdzQAAAAJ,João PGLM Rodrigues,1777
Sh3rBuAAAAAJ,Kate Brown,1775
OAEmwB0AAAAJ,Xin Wang,1774
H7Dw9mwAAAAJ,Hanna M. Ollila,1773
Q9QgijAAAAAJ,James Marshel,1772
O24CcQQAAAAJ,Jose Blanchet,1772
9rzdZ_gAAAAJ,Rohit Prasanna,1772
pc0rZqcAAAAJ,Steven Callander,1771
YWzc57cAAAAJ,John Graybeal,1764
1-S4h5kAAAAJ,Faraz Farzin,1763
A981N7oAAAAJ,Jonathan Rosa,1762
PdKLwgEAAAAJ,Lisa Mandle,1759
k0x77owAAAAJ,Sky William Brubaker,1758
rml6EAYAAAAJ,Blaise Pinaud,1757
DoiZcH4AAAAJ,Adrienne Heinz,1756
HZi9BIUAAAAJ,Csaba Földy,1756
pOJbXjEAAAAJ,Wenyu Zhou,1754
77KobtQAAAAJ,Ranak Trivedi,1752
vOur3Q4AAAAJ,Jennifer Hicks,1748
4XPvQ4kAAAAJ,Michael Keeney,1746
aSlcyLUAAAAJ,Liqin Zhang,1746
YtUDgPIAAAAJ,Marinka Zitnik,1744
u9DNHAoAAAAJ,Nadine Jahchan,1744
eUsz8mcAAAAJ,Jeyarama S. Ananta,1743
AmCJvOcAAAAJ,Tim Kane,1742
YzzrJhYAAAAJ,ChangHui Pak,1739
Qe9oXN0AAAAJ,Murat Aksoy,1737
LWU0T6MAAAAJ,Malaya Kumar Sahoo,1735
DGrMzj4AAAAJ,Dita Gratzinger,1733
82gFvkMAAAAJ,"Martin J. Willemink, MD PhD",1732
N0y_nAQAAAAJ,Timon Seeger,1731
hfUJUWEAAAAJ,Harold Trinkunas,1730
2VpiReUAAAAJ,Nariman Farsad,1728
4U52M-wAAAAJ,Matthew Smuck,1722
TD3KZigAAAAJ,Andy J. Chang,1722
szPGyTIAAAAJ,Neema Moraveji,1718
SvjvDusAAAAJ,"Debbie G. Senesky, Ph.D.",1715
hU6b6QoAAAAJ,Timothy E Sweeney,1714
ody0HH0AAAAJ,Joshua Gruber,1704
h9eoQpcAAAAJ,Summer S Han,1704
kaIG0QkAAAAJ,"Beth D. Darnall, PhD",1703
FNtc-0MAAAAJ,Gabriel Y Weintraub,1698
-dq5JpsAAAAJ,Vandhana K,1695
vbeQY88AAAAJ,Jai Woong Seo,1690
uphW9_gAAAAJ,Pengbo Zhang,1690
v3v9j0YAAAAJ,Anand Manikutty,1689
GcHPpe4AAAAJ,Yingsha Zhang,1689
T9WXkgcAAAAJ,Rishita Anubhai,1688
yvU9arcAAAAJ,derek fong,1687
SmzCyF4AAAAJ,Weidong Cai,1686
bHM8zJkAAAAJ,Steve Zhang,1684
wEG6H4oAAAAJ,V Periyakoil,1682
xBU1a9EAAAAJ,Ben Domingue,1681
Wz3vxAUAAAAJ,Maria Montero Diez,1681
KF3CIq0AAAAJ,Polly Fordyce,1679
VvGD7l8AAAAJ,Kathleen Poston,1679
ER_BdSoAAAAJ,rebecca shultz,1678
402Xf0sAAAAJ,Qian Yin,1677
wGNfvcQAAAAJ,Fiona McAllister,1677
z1UtMSYAAAAJ,Matthew P Lungren,1676
-_kEKEgAAAAJ,Jian Qin,1673
DndsG6oAAAAJ,Hai Wei,1671
fFhW2XMAAAAJ,Creed Michael Stary,1669
X37qAQoAAAAJ,Katherine Kaplan,1665
ijH0-a8AAAAJ,Florian Tramèr,1661
pL7JsOsAAAAJ,Kaichun Mo,1660
AeeKwJkAAAAJ,"Leslie Modlin, MD",1657
cXD5TN0AAAAJ,Lawrence Fung,1656
gnu5RD4AAAAJ,Isaac Kauvar,1655
PWPRFrgAAAAJ,Anne-Carlijn Alderkamp,1654
BX902PMAAAAJ,"""Ashby Monk"" and ""Ashby HB Monk""",1651
A5Dj9KwAAAAJ,Nazish Sayed MD PhD,1650
SuNNEqkAAAAJ,Nikola T. Markov,1649
T1w1lF0AAAAJ,Chun Hong Yoon,1648
i2LBUdAAAAAJ,Keiran Thompson,1648
LKv32bgAAAAJ,Jacob Steinhardt,1639
c7G82PcAAAAJ,Di Yi,1633
l2q6cHEAAAAJ,Desiree LaBeaud,1631
bwHaEu0AAAAJ,Alessandra Breschi,1626
HlQGAwgAAAAJ,Yun Kuang,1626
BdS6hKAAAAAJ,Steven Zanganeh,1625
PzoN2hgAAAAJ,Sen Wu,1623
KB8jnsMAAAAJ,Srabanti Chowdhury,1623
L-ek-X4AAAAJ,Jochen Profit,1621
3B5ItaIAAAAJ,Aaron D. Milstein,1620
YV_xwdwAAAAJ,Jun Xiao,1620
ZLI3TN8AAAAJ,Dr. Noy Cohen,1619
qh1plBkAAAAJ,Amin Arbabian,1618
mllDlJQAAAAJ,Chen Taotao,1617
qQWwLjUAAAAJ,Lei Wang,1617
FSAEWCkAAAAJ,Weixin Huang,1617
UyZDzD8AAAAJ,Pier Federico Gherardini,1616
N7aeDhcAAAAJ,Katja Spreckelmeyer,1616
7Qaa81IAAAAJ,David W. Parker,1614
FuHC3zYAAAAJ,James R Priest MD,1613
vuOKLC4AAAAJ,Maya Rossin-Slater,1613
9Ugm6OkAAAAJ,Jeffrey Michael Neilson,1612
_ljIBZ8AAAAJ,Trung HM Pham,1611
Udk_YF4AAAAJ,"Anca M Pasca, MD",1611
7ym1g4wAAAAJ,Lauren Lahey,1609
mEOKjqkAAAAJ,Viswam Nair,1608
URX5zu4AAAAJ,Rajaie Batniji,1600
Kkrvfe0AAAAJ,Matthew L Dixon,1600
JpH2hPUAAAAJ,xiaoke chen,1597
itS5PX4AAAAJ,Jana K. Maclaren,1590
aY8yUTsAAAAJ,Evgenios Neofytou,1587
72rJKgUAAAAJ,Karen L Havenstrite,1586
ZYufUlwAAAAJ,Paula V. Welander,1585
Bbut6F4AAAAJ,Julie A Bert,1584
0DXPNTQAAAAJ,Kechao Tang,1584
XSJWB8IAAAAJ,Saeed Mohammadi,1577
VvnlZC4AAAAJ,Maria Kazandjieva,1574
vETkV8UAAAAJ,Fangfang Zhu,1573
kdyYffAAAAAJ,Macario Camacho,1573
vB_WBgsAAAAJ,Henry Lowood,1572
wm2BrUcAAAAJ,Jian Zhang,1572
FM7f1d4AAAAJ,Rajiv Gaur,1571
zjl9R-oAAAAJ,Hyowon Gweon,1569
Afaoxw0AAAAJ,Matteo Fasiello,1566
4D8udFYAAAAJ,Jacob S. Ballon,1564
_H5RGOgAAAAJ,Csongor Nyulas,1561
dZcJxhwAAAAJ,Keith Sudheimer,1558
AMwvwPYAAAAJ,Kai Sheng Tai,1558
2iwCHD8AAAAJ,"Karen-Amanda Irvine, PhD",1558
DwdzVx8AAAAJ,Julia Kaltschmidt,1558
WqQS-pUAAAAJ,Thomas Kroll,1557
8-RPMPwAAAAJ,Jayoung Kim,1556
7uq-ueoAAAAJ,Capucine Van Rechem,1555
NmLjevUAAAAJ,Jacob Chabon,1554
3uQiaDAAAAAJ,Shiliang Tian,1552
uYJOWqcAAAAJ,Arvind K. Sujeeth,1549
XiD2fscAAAAJ,Esther Yesde Son,1549
FIemxrUAAAAJ,Stijn van Dorp,1545
5cku-o8AAAAJ,Rishi Rakhit,1544
KPaSND8AAAAJ,Aliya Saperstein,1544
NLdC43QAAAAJ,Christine H. Morton,1544
s4nF-5UAAAAJ,Prasanna Ramachandran,1543
-Oa2vqgAAAAJ,Ju Feng,1543
Dvplc6cAAAAJ,Hoyt Peckham,1539
L322Oa8AAAAJ,Mohamed Rafiuddin Ahmed,1537
8CgxCA8AAAAJ,Andrew R. Rezvani,1535
ANJ77KkAAAAJ,Adrienne Mayor,1532
SOPIjYUAAAAJ,Vafi Salmasi,1532
zZOQoN0AAAAJ,Tyler Calway,1528
VDZLb6gAAAAJ,Tyler Ryan Prestwood,1526
Vqiuyv8AAAAJ,Daniel Fuentes,1522
ECZFPIcAAAAJ,Robert Griffin,1521
IsPwcasAAAAJ,Lara Foland-Ross,1519
I4On2NcAAAAJ,"Tali Manber Ball, PhD",1519
YPDQVvgAAAAJ,"Donald J. Hejna, Jr.",1518
7oXJqyoAAAAJ,Ling Cao,1517
JRofhyoAAAAJ,Louise R. Giam,1516
P8w6rnIAAAAJ,Blake Byers,1515
PX8QSMwAAAAJ,Julien COUTHOUIS,1515
ZDchz28AAAAJ,Ging-Ji Nathan Wang,1515
r5b2ufgAAAAJ,Jun-Chau Chien,1515
QnUU_J0AAAAJ,Benjamin H Good,1514
vCMI1MUAAAAJ,Shotaro Kanao,1514
ch6JhZQAAAAJ,David Hanifi,1513
MgK5qOcAAAAJ,Giulio Vampa,1513
LOdVDNYAAAAJ,Bharath Ramsundar,1511
B30Lo_oAAAAJ,Ruud Vinke,1504
wQroBwQAAAAJ,Badreddin Edris,1503
Y_-VY6oAAAAJ,Feliks Kogan,1503
-JjEQnUAAAAJ,Tiziana Vanorio,1501
mDboD2EAAAAJ,George Korir,1499
seOYVq8AAAAJ,Vineet Kumar,1498
VPKI6nMAAAAJ,Leon Guanfeng Liu,1495
2BNtbXMAAAAJ,Martin Bokeloh,1494
exGxFFAAAAAJ,Mengqiu Wang,1489
Rr1Bt1kAAAAJ,Aneesh Nainani,1484
YII2QZsAAAAJ,Samuel D. Banister,1484
tpQB-7MAAAAJ,Ardavan Pedram,1483
3GwK8GMAAAAJ,Sridhar Narayanan,1483
FWcKOFMAAAAJ,Boxiang Liu,1471
gv-LaDgAAAAJ,Veronica D Gonzalez,1471
ss3O1icAAAAJ,Eleftherios A. Makris,1470
HKmFkdwAAAAJ,Wei Wu,1467
NVg3kR8AAAAJ,Azadeh Nikfarjam,1465
kQOs_sEAAAAJ,Shucheng Chen,1464
VbZdnJMAAAAJ,Hong Song,1463
by0TPPEAAAAJ,Shai Bernstein,1459
BsNjfu8AAAAJ,Jennifer Li-Pook-Than,1458
wqIG4Q4AAAAJ,Pardis Miri,1456
Sva0ZGIAAAAJ,Emily K. Tsang,1456
iMAGBiUAAAAJ,Emilio Nanni,1454
LLv8tHsAAAAJ,Guido Davidzon,1454
pINEKewAAAAJ,Hee Joon Jung,1453
JnIgZCEAAAAJ,Hossein Nejadnik,1451
8z2MaYcAAAAJ,Massimo Dal Forno,1451
-qvxssAAAAAJ,Hua Zhang,1445
yIJsiKYAAAAJ,Anna M. Wise,1444
SnwpqYUAAAAJ,Burak Guzelturk,1442
y4LLAVEAAAAJ,Michael Angell,1442
UiI8tr8AAAAJ,"Amin Zia, PhD",1441
JvU5PXoAAAAJ,Yu Zhu,1441
18LjfEMAAAAJ,Katja Schwartz,1440
6N3GjTMAAAAJ,Rebecca A Aslakson,1439
yAojjswAAAAJ,Kimberly Kukurba,1439
Wce9B_wAAAAJ,Dianmin Lin,1438
2MSttw0AAAAJ,"Martin N. Stienen, MD/FEBNS",1438
fNQEHYIAAAAJ,Christopher Cheng,1437
LKApouEAAAAJ,Mariano-Florentino Cuellar,1436
8NQaoKkAAAAJ,Sherry Beaudreau,1432
_OWDhkEAAAAJ,Avanti Shrikumar,1431
0ror8b4AAAAJ,Marina Bosi,1431
lT-DORIAAAAJ,Mollie Woodworth,1426
rtMLZtEAAAAJ,Michael Broxton,1425
SMYhAvwAAAAJ,Michael A. Boles,1425
JfhY5V0AAAAJ,Greg Charville,1423
Gkelo04AAAAJ,Carissa Romero,1422
h258tSAAAAAJ,Kaushik Thakkar,1420
O8gDVxsAAAAJ,Idit sagiv barfi,1419
zjawzBkAAAAJ,Sylvia Bereknyei Merrell,1418
qH4MtBcAAAAJ,Yunxiang ZHANG,1418
4OldzqgAAAAJ,Andrew E Reed,1417
wfa09xYAAAAJ,Guolan Lu,1417
G7jKPfQAAAAJ,Andrea Goldstein-Piekarski,1417
ul0XK8EAAAAJ,Suparna Dutt,1416
sljtWIUAAAAJ,Linxi (Jim) Fan,1416
xHC1VkoAAAAJ,Jonathan H Chen,1414
H6CZIwUAAAAJ,Yusheng Ye,1414
aQI43ZEAAAAJ,Damien Colas,1413
pwRa3JoAAAAJ,Ashley Martel Zehnder,1412
VxKNSWQAAAAJ,Angelo Dragone,1411
ZeUGygkAAAAJ,Rumen Iliev,1408
KywH9nIAAAAJ,Mimi R Borrelli,1408
LDttuSAAAAAJ,Amir Abboud,1407
KEEKiM0AAAAJ,Hadi Harati,1406
EKRlq84AAAAJ,Margaret Mumbi Mongare,1404
MbKSGjwAAAAJ,Katerina Kraft,1404
N1RBjSQAAAAJ,Artur M. Ankowski,1403
ZBCG_tQAAAAJ,Valentin I. Spitkovsky,1403
67YCDowAAAAJ,Jennifer T. Wang,1403
vo03RcYAAAAJ,Ying Lai,1401
xA3zTykAAAAJ,Adam G. Larson,1400
e1GOPw0AAAAJ,Li Charlie Xia,1399
NKtRqvYAAAAJ,Nipun Kwatra,1399
v-hyE4MAAAAJ,Bahman Bahmani,1398
enK1XlIAAAAJ,Jun-Sik Lee (J.-S. Lee),1389
2u8G5ksAAAAJ,Chris Choy,1386
uRdM7WkAAAAJ,Laura K. Schaefer,1385
lL3oZiYAAAAJ,Jason Tucciarone MD PhD,1384
bdv8_ooAAAAJ,AG Mckale,1381
0xhirc8AAAAJ,Joy Ku,1380
TScZGjUAAAAJ,Matias Kaplan,1378
Y2xTdXEAAAAJ,Christian M. Schürch,1378
t609ZrUAAAAJ,Lei Cai,1376
QdEJQM4AAAAJ,Katherine A. Preston,1374
_nWTn_MAAAAJ,Maryam Mirzakhani,1372
jH3vN5UAAAAJ,Christina B Young,1371
sU4tVMEAAAAJ,Barbara van Schewick,1367
O_45uOYAAAAJ,Yi Cui,1366
2EasRdEAAAAJ,Junjie (Jason) Zhu,1362
6aQZvEsAAAAJ,Tsuguo Aramaki,1362
gXWuN4UAAAAJ,Leeat Keren,1360
d21gCUMAAAAJ,"Dylan Dodd, MD, PhD",1359
ZP8onfIAAAAJ,Andrea Bittau,1358
6AoIb9cAAAAJ,Sigrid Close,1356
MaSXNhUAAAAJ,Stephen Miller,1353
RUi2xJUAAAAJ,Joshua M. McEnaney,1353
l2HRvpwAAAAJ,Jing Pu,1351
HaNPcwoAAAAJ,Ciprian Manolescu,1347
V0mP0KEAAAAJ,"Mrinmoy Sanyal, PhD",1343
T7B81_4AAAAJ,Jiheng Zhao,1343
o-c9t4wAAAAJ,Catherine Curtin,1343
Ef0YiRcAAAAJ,Michael Machala,1342
0Mo2D5QAAAAJ,Tingting Xiang,1340
smvp8_cAAAAJ,Lydia-Marie Joubert,1338
VnQDWx4AAAAJ,Natalia Gomez-Ospina,1337
Ubm2PnsAAAAJ,Vaidehi Natu,1330
75g1G1YAAAAJ,Michael Xie,1329
UCir1f8AAAAJ,Pei Han,1327
ZK6r4ZgAAAAJ,Julia Reinspach,1327
PWquzC4AAAAJ,Jesse Marshall,1327
RrZUVIwAAAAJ,Adam Rubin,1326
o6fgpr0AAAAJ,Timothy Dozat,1325
cNiN-NQAAAAJ,Mandy Sin,1324
QzeiUg8AAAAJ,Michael J. Sulik,1323
DHJ3i18AAAAJ,Jing Shan Lim,1321
MSs0GWIAAAAJ,Alessandro Gallo,1319
UVdLKokAAAAJ,Alison M Darcy,1318
1EKOeJQAAAAJ,Stefan Harmsen,1318
GWxUDL4AAAAJ,Amber Williams Trickey,1315
WruGtp8AAAAJ,Yiqin Xiong,1312
nE5CHCIAAAAJ,James Zhe Hui,1312
8vOk-_kAAAAJ,Nynke van den Berg,1311
7keeHFQAAAAJ,Laure Fresard,1310
izQBX4QAAAAJ,Xiaoge Liu (刘晓戈),1310
MdxtTL0AAAAJ,Heon seok Kim,1309
DAIsUcUAAAAJ,Franklin Fuller,1307
zdAdys0AAAAJ,Astrid Gillich,1306
WFl24SAAAAAJ,Sharon Paige,1303
ygw4OPIAAAAJ,Nicolas Grillet,1302
J93L3vAAAAAJ,David W Zhang,1300
QMoaU-cAAAAJ,Nian Liu,1299
CKaT21YAAAAJ,Lei Liu,1297
HAKBpooAAAAJ,Aarthi Padmanabhan,1296
N1laGSAAAAAJ,Huaijun (Morgan) Wang,1293
Rd_pxGMAAAAJ,Boris Heifets,1293
u5XuL9cAAAAJ,"Ravi Dhurjati, Ph.D.",1292
RwmI4ZsAAAAJ,Shoji Maeda,1289
LNBb_KUAAAAJ,Luke Bennett Fletcher,1287
pkzhkzYAAAAJ,Wenyun Zuo,1285
eJIJ6NoAAAAJ,Yingli Rao,1283
zwtOki8AAAAJ,Neil Rubens,1280
QWBOF0MAAAAJ,Keith Van Haren,1279
CUDS9GUAAAAJ,Xinjian Shi,1279
cu2ojZEAAAAJ,Tianhan Wang,1277
G92ERgQAAAAJ,Gregory Maurice Green,1276
qMhzWNEAAAAJ,Gary Shambat,1273
1SzWTCYAAAAJ,Sahitya Denduluri,1273
l2ZYXMsAAAAJ,Tiffany Chen,1272
kzHfvdoAAAAJ,G. Edward Wen Marti,1271
fbfLM-EAAAAJ,wan hao,1267
ktq2VUMAAAAJ,Peng YUAN,1266
kULQGjQAAAAJ,William Shi,1263
5ApK79wAAAAJ,Kate Rosenbluth,1262
dp--VzAAAAAJ,Mang Yu,1260
qIvZT74AAAAJ,Srinath Sridhar,1259
BmxjMEwAAAAJ,Samantha J. Holdsworth,1258
6ZJ-9NgAAAAJ,Seung Rim,1252
AlPtXKwAAAAJ,Francesco Vallania,1251
wfBXbNMAAAAJ,Matthew Lovett-Barron,1250
zEAw56MAAAAJ,Christopher Lee-Messer,1249
0lbWrcQAAAAJ,Johannes Voss,1249
T_CLtygAAAAJ,Wang Xu,1248
qIjoc_0AAAAJ,Geun Ho Ahn,1247
emFlQTEAAAAJ,Shipra Arya,1247
lNlAq7kAAAAJ,Kurt Nelson,1247
DGKaguIAAAAJ,John K. Clark,1246
gg_UWz0AAAAJ,Jana P. Lim,1245
6-CqWG4AAAAJ,Kostas Bimpikis,1244
NZDdZiwAAAAJ,Christine Clarke,1244
ZVABLi8AAAAJ,Xingyu Liu,1244
7baxJUwAAAAJ,Jongmin Baek,1243
hDjIQN8AAAAJ,Lee White,1241
qz6POUsAAAAJ,Frédéric Poitevin,1241
cda_kO0AAAAJ,Alexandra Konings,1238
FZsiDWsAAAAJ,Farzaneh Afshinmanesh,1236
0sZoY9IAAAAJ,Edbert J Sie,1235
Q_Ht7AMAAAAJ,Albert G Tsai,1234
pzyp174AAAAJ,Anne Dekas,1233
5w3KGr8AAAAJ,Bin Shen,1230
3Z0TZacAAAAJ,Christopher Emig,1229
