id,name,affiliation,sampled_type,pubs_count,est_cits,journal_pubs_count,conference_pubs_count,nontech_pubs_count,journal_est_cits,conference_est_cits,nontech_est_cits,org_h_index,tech_h_index,infield_pubs_count,infield_est_cits,infield_h_index
2669974944,Yinghong Ma,Shandong Normal University,ml_randoms,4,0,0,4,0,0,0,0,0,0,1,0,0
2137836190,Ming Long Wu,National Cheng Kung University,ml_randoms,12,120,11,1,0,113,7,0,7,7,1,7,1
2647073986,英夫 中村,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2775727596,Rohit Ravi Kumar Bhoopalam,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2972487196,Pierre Peigne,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2959795971,Yu Song,Southeast University,ml_randoms,2,7,2,1,0,5,2,0,2,2,2,7,2
2646249637,Giuliano Gadioli La Guardia,,ml_randoms,3,1,2,0,0,1,0,0,1,1,1,0,0
2286268079,Michael De Groeve,Katholieke Universiteit Leuven,ml_randoms,1,152,0,1,0,0,152,0,1,1,1,152,1
2742343572,Xu Xiaolong,Nanjing University,ml_randoms,118,237,3,1,0,2,1,0,8,8,2,11,2
2525386165,Julia Vössing,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
106440390,S. Jawahitha,Multimedia University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2120473825,Jim Aiken,Plymouth Marine Laboratory,ml_randoms,53,3351,34,5,0,2759,377,0,28,28,7,541,5
2133143330,R. C. van Dalen,University of Cambridge,ml_randoms,12,84,3,8,0,6,78,0,4,4,3,4,1
2617193173,María Liz Crespo,Grupo México,ml_randoms,7,11,3,0,0,6,0,0,2,2,3,4,2
2688278060,Fengying Wang,Shandong University of Technology,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2942359102,L. N. Gray,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2991016570,Zhiyi Fang,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2777158129,K. Tsuda,,ml_randoms,1,8,0,1,0,0,8,0,1,1,1,8,1
2290413637,Yimian Du,University of Victoria,ml_randoms,2,9,1,1,0,6,2,0,2,2,1,2,1
2775025243,Lukas Tencer,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2996967309,Qi Yu,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2121364892,Joseph J. Lim,University of Southern California,ml_randoms,46,3017,3,29,0,34,2773,0,19,19,23,1170,10
2670441762,Liu Tong-ming,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2032411162,Elke Moons,University of Hasselt,ml_randoms,54,704,17,3,8,630,27,27,12,12,3,114,2
2129321634,Magdalena Borys,Lublin University of Technology,ml_randoms,46,76,2,14,1,8,36,2,5,5,2,2,1
2113829395,Jun-Fen Wu,Wuhan University,ml_randoms,2,14,0,2,0,0,14,0,1,1,2,14,1
2796475060,Baiping Li,,ml_randoms,1,3,0,1,0,0,3,0,1,1,1,3,1
2609920997,Li Dong,Chinese Academy of Sciences,ml_randoms,177,3278,128,0,0,3161,0,0,29,29,1,13,1
2806737509,Abhishek Abhishek,,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2963798376,R e Sousa,,ml_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2488484056,Shuzo Kaneko,Tokyo University of Technology,ml_randoms,1,11,0,1,0,0,11,0,1,1,1,11,1
2307386207,Rashad Rashad Aliev,,ml_randoms,1,67,0,0,0,0,0,0,1,1,1,67,1
2758223084,Mikio Nakatsuyama,Yamagata University,ml_randoms,4,2,3,1,0,1,1,0,1,1,1,1,1
1998006409,Peng Ning,Samsung,ml_randoms,219,25978,43,120,0,7814,17345,0,72,72,2,108,2
2158405512,Zhi-yin Zhang,Southwest Petroleum University,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2645266820,Willi Gottstein,Humboldt University of Berlin,ml_randoms,1,11,1,0,0,11,0,0,1,1,1,11,1
2106417041,Evert de Jonge,Leiden University,ml_randoms,113,8367,103,8,0,8340,26,0,46,46,6,148,4
2945285535,Srilatha Doddi,,ml_randoms,1,0,1,0,1,0,0,0,0,0,1,0,0
2581512010,A. Boyano,University of the Basque Country,ml_randoms,20,108,12,1,0,107,0,0,7,7,1,0,0
2090092697,Alexander Ciritsis,University of Zurich,ml_randoms,29,104,25,0,0,104,0,0,5,5,2,1,1
2143405950,Longkun Tang,Huaqiao University,ml_randoms,18,143,17,0,0,141,0,0,9,9,1,11,1
2245681750,Dan Li Liu,Zhejiang Sci-Tech University,ml_randoms,4,6,4,0,0,6,0,0,1,1,1,5,1
2368092243,Zhang Cheng-yu,China University of Mining and Technology,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2333630434,JungShin Liu,,ml_randoms,1,8,1,0,0,8,0,0,1,1,1,8,1
2668973933,Qin Zheng,Tsinghua University,ml_randoms,4,2,4,0,0,2,0,0,1,1,1,0,0
2780492450,Liangxu Liu,National University of Singapore,ml_randoms,1,6,0,1,0,0,6,0,1,1,1,6,1
2540544231,Ricardo Guerrero Moreno,Imperial College London,ml_randoms,3,48,0,2,0,0,31,0,3,3,1,16,1
1973938054,Raciel Yera,University of Ciego de Ávila,ml_randoms,9,131,4,1,1,106,19,64,5,5,6,111,5
2154089691,Manuel Bauer,École Polytechnique Fédérale de Lausanne,ml_randoms,16,464,4,0,0,363,0,0,5,5,1,0,0
2748412950,Indra Saurabh,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
1039818,Piergiorgio Svaizer,fondazione bruno kessler,ml_randoms,71,2563,12,46,0,667,1699,0,23,23,3,22,2
2138408705,Maurice E. Cohen,"University of California, San Francisco",ml_randoms,61,361,8,39,0,66,96,0,8,8,13,69,6
2156976543,Uttam Adhikari,Mississippi State University,ml_randoms,18,567,8,6,0,412,55,0,10,10,1,92,1
2669555607,Lei Zhao,Nanyang Technological University,ml_randoms,1,5,1,0,0,5,0,0,1,1,1,5,1
2986477845,Chaitra V. Hegde,New York University,ml_randoms,2,1,0,0,0,0,0,0,1,1,1,1,1
2699182430,D. R. Bahler,North Carolina State University,ml_randoms,2,35,2,0,0,35,0,0,2,2,1,22,1
2635597284,Yapi Yapo,,ml_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
2172042154,Oswaldo Castillo,University of Trinidad and Tobago,ml_randoms,4,7,0,1,0,0,1,0,2,2,1,3,1
2562733938,Wang Xinying,,ml_randoms,7,20,2,0,0,2,0,0,2,2,1,2,1
2982797861,Hongtao Zhang,University of Essex,ml_randoms,2,0,1,1,0,0,0,0,0,0,1,0,0
1916049742,Lorenzo Desideri,University of Bologna,ml_randoms,43,532,22,2,0,405,3,0,9,9,1,38,1
2789993427,Kevin Hamard,,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2124151578,Ramprakash Srinivasan,Ohio State University,ml_randoms,9,247,8,1,0,46,175,0,4,4,2,26,1
2303508908,He Liu,Software Engineering Institute,ml_randoms,5,13,0,4,0,0,7,0,2,2,1,1,1
2335844070,Robert Pepperell,Cardiff Metropolitan University,ml_randoms,105,356,74,3,0,301,19,0,10,10,2,0,0
2573009307,Sanjay Wankhade,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2507792899,幸久 藤田,,ml_randoms,2,0,2,0,0,0,0,0,0,0,2,0,0
2955223562,Νικόλαος Γρ. Παναγιάρης,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2963816722,Mohammadreza Amirian,"Winterthur Museum, Garden and Library",ml_randoms,2,8,2,0,0,8,0,0,1,1,1,7,1
2997023554,SuttonCharles,,ml_randoms,1,0,1,0,1,0,0,0,0,0,1,0,0
2695092280,Min Zhang,University of East Anglia,ml_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2227412858,Shameer Faziludeen,National Institute of Technology Calicut,ml_randoms,2,12,1,1,0,12,0,0,1,1,1,12,1
2974359221,M. Funabashi,Hitachi,ml_randoms,1,5,0,1,0,0,5,0,1,1,1,5,1
2497968654,Haixu Wang,,ml_randoms,2,148,2,0,0,148,0,0,1,1,1,0,0
2743655638,Dhaval Patel,IBM,ml_randoms,10,13,0,9,0,0,2,0,1,1,2,0,0
2494067565,Bao-Qing Yang,Shanghai Jiao Tong University,ml_randoms,5,61,4,1,0,58,3,0,4,4,2,11,2
2170758666,Shuji Liu,Huazhong University of Science and Technology,ml_randoms,2,3,0,1,0,0,3,0,1,1,1,3,1
1996978025,Alecsandru Patrascu,Military Technical Academy,ml_randoms,19,81,4,12,0,26,55,0,6,6,1,0,0
2551034084,Zhiyong Liu,Sun Yat-sen University,ml_randoms,2,1,0,2,0,0,1,0,1,1,1,0,0
2284630089,Alfio Ferrara,University of Milan,ml_randoms,109,2470,30,41,0,695,1381,0,23,23,1,0,0
2171133603,Chuanlei Zhang,Ryerson University,ml_randoms,1,9,0,1,0,0,9,0,1,1,1,9,1
251052554,Louigi Addario-Berry,McGill University,ml_randoms,72,1410,51,5,0,1186,102,0,18,18,1,28,1
2162871238,Leslie M. Novak,Massachusetts Institute of Technology,ml_randoms,58,3535,24,16,1,2327,310,6,23,23,1,23,1
2632886231,Yanjuan Li,Harbin Institute of Technology,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2189914671,F. Giuliani,University of Lisbon,ml_randoms,25,227,15,1,0,216,1,0,8,8,1,0,0
2098810507,Hiran Kumar Singh,Anna University,ml_randoms,3,5,2,1,0,5,0,0,1,1,1,4,1
2798483726,Dawei Han,,ml_randoms,1,11,1,0,0,11,0,0,1,1,1,11,1
1970907493,Ivan De Visscher,Université catholique de Louvain,ml_randoms,26,71,4,3,0,40,0,0,4,4,1,0,0
2695536146,Hongli Gao,Southwest Jiaotong University,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2946148463,Yifan He,Jiangsu University,ml_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2124078443,Hugo Estrada,Polytechnic University of Valencia,ml_randoms,54,336,14,21,0,62,206,0,9,9,3,9,1
2296150016,Xiao Yang,University of North Carolina at Chapel Hill,ml_randoms,12,230,2,6,0,149,60,0,4,4,1,2,1
2117462420,Hagen Langer,University of Bremen,ml_randoms,22,201,2,9,0,35,74,0,8,8,4,6,2
2636989882,Gao Chen,Hubei University,ml_randoms,1,3,1,0,0,3,0,0,1,1,1,3,1
330996023,Reza Sadoddin,University of New Brunswick,ml_randoms,4,249,1,3,1,75,174,152,4,3,2,22,2
2693043487,Bo Chen,Shanghai Jiao Tong University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2715108891,한상민,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2627637843,K.P. Sivagami,,ml_randoms,2,1,1,0,0,1,0,0,1,1,1,0,0
2631021773,Jesica Rivero Espinosa,,ml_randoms,1,6,0,1,0,0,6,0,1,1,1,6,1
2687659646,Jan Anders Mathisen,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2990897334,Hengfeng Miao,Wuhan University of Technology,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2322880131,Eric Petit,Orange S.A.,ml_randoms,22,30,1,3,0,1,6,0,3,3,3,4,1
2666508471,C. Johnston,Coventry University,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2681279993,Zhidong Deng,Tsinghua University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2136460524,Pang-jo Chun,Ehime University,ml_randoms,54,44,37,0,0,38,0,0,4,4,3,5,1
2998798823,Kermanshah Agricultural Plant Improvement Departments,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2286841381,Raphaël Khoury,Université du Québec à Chicoutimi,ml_randoms,36,125,10,24,1,60,63,14,6,5,1,0,0
568280737,Leonard A. Jason,DePaul University,ml_randoms,812,17396,620,0,4,14860,0,22,67,67,1,4,1
2804603300,Seema,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2107367840,Alberto Rey,University of A Coruña,ml_randoms,6,3,1,4,0,0,2,0,1,1,2,1,1
2978660498,Kristel Sleegeres,University of Antwerp,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2152854021,Keiji Yasuda,National Institute of Information and Communications Technology,ml_randoms,36,173,13,10,0,28,41,0,8,8,3,26,1
2531694701,David Leonardo Leottau,University of Chile,ml_randoms,6,27,2,4,0,7,20,0,4,4,3,22,3
2103036428,John Dixon,Open University,ml_randoms,576,36465,493,3,1,35967,7,3,100,100,1,0,0
2185545125,Lahan Mor,Ben-Gurion University of the Negev,ml_randoms,2,0,0,1,0,0,0,0,0,0,1,0,0
2999745833,Yu-Chieh Chen,National Pingtung University of Science and Technology,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2989338236,Shao Wen-Ze,,ml_randoms,1,3,1,0,0,3,0,0,1,1,1,3,1
2710800613,京介 西田,,ml_randoms,8,3,1,0,0,0,0,0,1,1,1,0,0
1886388312,Verena Kantere,University of Geneva,ml_randoms,67,811,10,51,0,339,459,0,10,10,2,11,2
2630464284,Mariusz Swiecicki,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2639032537,Huijun Wu,University of New South Wales,ml_randoms,13,23,1,7,0,6,9,0,3,3,4,13,3
2911571759,Hung Khanh Nguyen,University of Newcastle,ml_randoms,3,3,1,1,0,2,0,0,1,1,1,0,0
2811296531,Stanislav Mikoni,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2686709036,S.Y. Too,Florida State University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2751202121,Xu Zhijie,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2795145516,Antonio Miloso,,ml_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2620020304,F. J. V. Polo,,ml_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
1981493133,Claire Julia Thie,Qinetiq,ml_randoms,4,102,0,1,0,0,0,0,3,3,1,0,0
2720033048,Mun-Jae Jeong,,ml_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2600089198,Ying Hu,University of Texas at Dallas,ml_randoms,7,73,7,0,0,73,0,0,3,3,1,63,1
2712893789,Duan Liqin,,ml_randoms,3,0,3,0,0,0,0,0,0,0,1,0,0
2114589870,Narelle Grayson,,ml_randoms,7,88,5,0,0,85,0,0,4,4,1,6,1
2167525997,Carole Maillard,,ml_randoms,2,3,1,0,0,3,0,0,1,1,1,3,1
2896483915,Qiong Song,Beijing Jiaotong University,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
984746149,P. Korbiel,,ml_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2671285152,Ling Zhang,Zhejiang University,ml_randoms,2,6,1,1,0,5,1,0,1,1,1,5,1
2141671364,Zhongzhen Zhang,Wuhan University of Technology,ml_randoms,2,0,0,2,0,0,0,0,0,0,1,0,0
2625395429,Yonglei Tao,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2054534603,伸樹 村山,,ml_randoms,46,0,5,0,0,0,0,0,0,0,1,0,0
2973555809,G. Pasi,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2613079252,Clare O’Dwyer,"National University of Ireland, Galway",ml_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
2770781945,Alyson Stone,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2307441845,Xue-feng Han,Shenyang Normal University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2730451819,稔 麻生川,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2579985727,卫强,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2405854037,Jose Cuozzo,,ml_randoms,3,1,0,1,0,0,1,0,1,1,1,1,1
2783126709,Jonathan Z. L. Zhao,University of Western Ontario,ml_randoms,4,13,2,0,0,12,0,0,2,2,1,6,1
2612526281,Débora Pollicelli,National Scientific and Technical Research Council,ml_randoms,5,0,2,0,0,0,0,0,0,0,1,0,0
2509327828,Wen Wang,Beijing Jiaotong University,ml_randoms,2,5,0,2,0,0,5,0,1,1,1,4,1
2135000992,Márcia Gonçalves de Oliveira,Universidade Federal do Espírito Santo,ml_randoms,27,17,1,1,0,10,0,0,2,2,3,10,1
2393930954,Yao Y,Northeast Forestry University,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2629166382,Y.F. Chen,Clark Atlanta University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2116138651,Asmita S.Joshi,,ml_randoms,1,2,0,1,0,0,2,0,1,1,1,2,1
2784255110,Jin Kim,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2150026201,Xin Huang,Hong Kong Baptist University,ml_randoms,45,653,15,26,3,98,543,8,13,13,10,210,6
2151766648,Stephen A. Klein,,ml_randoms,9,704,0,0,0,0,0,0,7,7,1,7,1
2129402583,Bryan Q. Spring,Northeastern University,ml_randoms,51,2228,40,0,0,2212,0,0,12,12,1,0,0
2647103866,Kamel Nadjet,,ml_randoms,1,64,0,1,0,0,64,0,1,1,1,64,1
2936632570,Cátia Cepeda,Universidade Nova de Lisboa,ml_randoms,3,0,1,2,1,0,0,0,0,0,2,0,0
2616670158,Himanshu Pant,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2706169806,D. Katic,,ml_randoms,1,3,0,0,0,0,0,0,1,1,1,3,1
2575246749,Patrick Henry Winston,,ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2554003410,Chi Zhang,,ml_randoms,2,12,0,1,0,0,12,0,1,1,2,12,1
2678215809,Jian Yang,Yunnan University,ml_randoms,8,19,1,7,0,4,15,0,3,3,1,4,1
2891079515,Chengkai Huang,Xiamen University of Technology,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2566863106,Pengfei Zhang,China University of Mining and Technology,ml_randoms,3,2,1,2,0,2,0,0,1,1,1,0,0
2770494678,Ademilson O. Sanos,,ml_randoms,1,4,0,1,0,0,4,0,1,1,1,4,1
2974838307,N. Ranganathan,University of South Florida,ml_randoms,2,6,0,2,0,0,6,0,1,1,1,1,1
2710423643,Yong Han,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2805343140,E Manousaridou,,ml_randoms,1,3,1,0,0,3,0,0,1,1,1,3,1
2953067886,Delali Kwasi Dake,"University of Education, Winneba",ml_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2974361561,C. Zhou,,ml_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2997291313,Tingzhi Huang,Dalian Maritime University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2432082735,Yi Li,Dalian University of Technology,ml_randoms,3,8,1,2,0,2,6,0,2,2,2,6,2
475854827,Gaston Picchio,Janssen Pharmaceutica,ml_randoms,86,6366,85,0,0,6366,0,0,27,27,1,1,1
2670650879,誠 千葉,,ml_randoms,3,0,1,1,0,0,0,0,0,0,1,0,0
2627099229,K. Sri Ramakrishna,,ml_randoms,1,20,1,0,0,20,0,0,1,1,1,20,1
2629268915,나경민,,ml_randoms,8,0,0,0,0,0,0,0,0,0,3,0,0
2651281150,Ao Fu,,ml_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2900012166,Mohammad Ahmad Falaki,,ml_randoms,2,0,1,0,0,0,0,0,0,0,1,0,0
2992982060,Lifeng Tan,Communication University of China,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2516649783,Alexandr Kuznetsov,,ml_randoms,4,3,3,0,0,3,0,0,1,1,1,2,1
2226469542,Zhang-Congpin,Henan Normal University,ml_randoms,1,3,0,1,0,0,3,0,1,1,1,3,1
268076468,Claudia Ermel,Technical University of Berlin,ml_randoms,103,1609,39,22,0,363,775,0,19,19,2,8,1
2981702598,Wen-jing Zang,University of Jinan,ml_randoms,2,0,0,2,0,0,0,0,0,0,1,0,0
2924353516,Jian Lao,Peking University,ml_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2685212941,Xuebo Chen,"University of Science and Technology, Liaoning",ml_randoms,52,350,23,26,0,326,14,0,9,9,2,0,0
2887112644,Gertrude Okenwa,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2078768428,Christoforos Benetatos,Aristotle University of Thessaloniki,ml_randoms,51,586,25,0,0,568,0,0,14,14,1,16,1
2998530120,WuJunjie,,ml_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2885664267,Marina Sapir,,ml_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
